CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1996803,17000167476,2017167476,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/12/2017 21:32,9XX BLOCK OF NW 52 ST,B,B2,4700.202,-122.37,47.66642,"(47.666424, -122.36968)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1996800,17000167576,2017167576,92,RECKLESS BURNING,RECKLESS BURNING,RECKLESS BURNING,5/12/2017 21:24,65XX BLOCK OF SAND POINT WY NE,U,U3,4000.103,-122.264,47.6762,"(47.676197, -122.26355)",BURN - RECKLESS BURNING,RECKLESS BURNING,RECKLESS BURNING,
1996797,17000167620,2017167620,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/12/2017 21:20,REPUBLICAN ST / QUEEN ANNE AV N,Q,Q3,7100.201,-122.357,47.62328,"(47.623276, -122.35672)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1996802,17000167569,2017167569,64,SHOPLIFT,THEFT,SHOPLIFTING,5/12/2017 21:17,15XX BLOCK OF BROADWAY,E,E2,8400.101,-122.321,47.61466,"(47.614655, -122.32079)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1996804,17000167424,2017167424,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 21:15,5XX BLOCK OF NE 127 ST,L,L1,200.3007,-122.322,47.72129,"(47.721294, -122.32215)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1996793,17000167465,2017167465,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/12/2017 21:11,39XX BLOCK OF S OTHELLO ST,S,S1,11001.2,-122.282,47.53705,"(47.537045, -122.28235)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/12/2017 19:46
1996786,17000167598,2017167598,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/12/2017 21:08,2XX BLOCK OF PIKE ST,M,M3,8100.201,-122.338,47.60952,"(47.609516, -122.33835)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1996787,17000167585,2017167585,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 21:05,14XX BLOCK OF 2 AV,M,M3,8100.202,-122.338,47.60879,"(47.608788, -122.33845)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1996794,17000167403,2017167403,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,5/12/2017 21:04,52XX BLOCK OF BROOKLYN AV NE,U,U1,4400.4,-122.314,47.6675,"(47.6675, -122.31417)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,
1996789,17000167578,2017167578,203,ALACAD - RESIDENTIAL PANIC (FALSE),PANIC ALACAD (FALSE),FALSE ALACAD,5/12/2017 21:04,15XX BLOCK OF E YESLER WY,G,G2,9000.2,-122.312,47.60169,"(47.601685, -122.312225)",ALARM - RESIDENTIAL - SILENT/AUD PANIC/DURESS,ALACAD,SUSPICIOUS CIRCUMSTANCES,
1996795,17000167341,2017167341,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 21:02,43XX BLOCK OF WHITMAN AV N,B,B3,5000.302,-122.346,47.66007,"(47.660072, -122.34563)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 20:13
1996791,17000167546,2017167546,350,HAZARDS,HAZARDS,HAZARDS,5/12/2017 21:01,RAINIER AV S / S EDMUNDS ST,R,R3,10300.5,-122.285,47.55866,"(47.558655, -122.285446)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,
1996792,17000167488,2017167488,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,5/12/2017 20:58,2XX BLOCK OF 18 AV S,G,G2,9000.201,-122.309,47.60042,"(47.600418, -122.30897)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,5/12/2017 19:40
1996788,17000167582,2017167582,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/12/2017 20:56,3XX BLOCK OF 2 AV S,K,K3,9200.203,-122.331,47.60046,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1996784,17000167337,2017167337,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",5/12/2017 20:47,30XX BLOCK OF NW 58 ST,B,B1,3200.4,-122.397,47.67093,"(47.67093, -122.396996)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1996783,17000167551,2017167551,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 20:45,S HENDERSON ST / 50 AV S,S,S3,11800.4,-122.271,47.52331,"(47.523308, -122.2714)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1996779,17000166890,2017166890,161,TRESPASS,TRESPASS,TRESPASS,5/12/2017 20:34,8XX BLOCK OF S ORCAS ST,O,O3,10900.21,-122.322,47.55001,"(47.550014, -122.32191)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 12:45
1996772,17000167498,2017167498,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,5/12/2017 20:30,20XX BLOCK OF 1 AV,M,M1,8002.1,-122.343,47.61145,"(47.611454, -122.34326)",TRU - THEFT,OTHER PROPERTY,THEFT,5/12/2017 19:47
1996776,17000167381,2017167381,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 20:30,27XX BLOCK OF NE UNIVERSITY VILLAGE ST,U,U3,4301.101,-122.297,47.66335,"(47.663345, -122.29731)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1996769,17000167526,2017167526,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 20:29,MERCER ST / PONTIUS AV N,D,D3,7300.102,-122.332,47.62427,"(47.62427, -122.331726)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1996777,17000167377,2017167377,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,5/12/2017 20:26,4 AV / PINE ST,M,M3,8100.201,-122.338,47.61121,"(47.611206, -122.33759)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,5/12/2017 17:56
1996767,17000167534,2017167534,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 20:24,5 AV / LENORA ST,D,D2,7200.106,-122.34,47.61449,"(47.614494, -122.34048)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1996766,17000167540,2017167540,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 20:23,M L KING JR WY S / S HENDERSON ST,S,S1,11700.1,-122.279,47.52324,"(47.523243, -122.27921)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1996775,17000167407,2017167407,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/12/2017 20:23,60XX BLOCK OF 16 AV SW,F,F1,10800.1,-122.355,47.54926,"(47.54926, -122.35483)",TRESPASS,TRESPASS,TRESPASS,5/12/2017 19:43
1996780,17000166819,2017166819,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/12/2017 20:22,5XX BLOCK OF S JACKSON ST,K,K3,9100.2,-122.327,47.59919,"(47.599194, -122.32701)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 11:31
1996781,17000166793,2017166793,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 20:21,5XX BLOCK OF 3 AV,K,K2,8100.204,-122.331,47.60241,"(47.602413, -122.331085)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 11:07
1996773,17000167495,2017167495,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 20:16,42XX BLOCK OF CHILBERG AV SW,W,W2,9701.402,-122.407,47.56569,"(47.565685, -122.40709)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1996774,17000167433,2017167433,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/12/2017 20:16,41XX BLOCK OF CALIFORNIA AV SW,W,W2,9800.402,-122.387,47.56563,"(47.565628, -122.38677)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1996778,17000167232,2017167232,465,PEDESTRIAN VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 20:15,23 AV W / W MARINA PL,Q,Q1,5802.304,-122.387,47.63161,"(47.631607, -122.38702)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 16:23
1996757,17000167469,2017167469,203,ALACAD - RESIDENTIAL PANIC (FALSE),PANIC ALACAD (FALSE),FALSE ALACAD,5/12/2017 20:11,6XX BLOCK OF 37 AV,G,G2,7800.103,-122.286,47.60733,"(47.607334, -122.28615)",ALARM - RESIDENTIAL - SILENT/AUD PANIC/DURESS,ALACAD,SUSPICIOUS CIRCUMSTANCES,
1996751,17000167512,2017167512,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/12/2017 20:08,RAINIER AV S / S DEARBORN ST,G,G3,9000.203,-122.312,47.59587,"(47.59587, -122.31153)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,
1996749,17000167517,2017167517,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/12/2017 20:07,6XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.302,-122.357,47.62502,"(47.62502, -122.356705)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1996754,17000167485,2017167485,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/12/2017 20:07,6XX BLOCK OF 15 AV E,C,C1,7600.101,-122.313,47.62485,"(47.62485, -122.3126)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1996750,17000167514,2017167514,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/12/2017 20:06,8XX BLOCK OF VIRGINIA ST,D,D2,7300.302,-122.336,47.61606,"(47.616055, -122.33617)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1996755,17000167481,2017167481,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",5/12/2017 20:06,XX BLOCK OF S JACKSON ST,K,K2,9200.202,-122.335,47.59921,"(47.599205, -122.334816)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1996759,17000167379,2017167379,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/12/2017 20:04,N 90 ST / WALLINGFORD AV N,N,N3,1800.1,-122.336,47.69414,"(47.694138, -122.33648)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/12/2017 18:41
1996761,17000167293,2017167293,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",5/12/2017 20:03,N 105 ST / EVANSTON AV N,J,J1,1400.202,-122.351,47.70506,"(47.705063, -122.35081)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 17:02
1996758,17000167447,2017167447,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/12/2017 20:01,NAGLE PL / E PINE ST,E,E2,7500.501,-122.32,47.61524,"(47.61524, -122.32002)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
1996760,17000167338,2017167338,161,TRESPASS,TRESPASS,TRESPASS,5/12/2017 20:00,14XX BLOCK OF E REPUBLICAN ST,C,C1,7500.101,-122.313,47.6231,"(47.623104, -122.31313)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1996756,17000167480,2017167480,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 20:00,56XX BLOCK OF CALIFORNIA AV SW,W,W2,10600.6,-122.387,47.55121,"(47.551205, -122.38706)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1996764,17000166927,2017166927,71,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,5/12/2017 19:59,5XX BLOCK OF S MICHIGAN ST,O,O3,10900.21,-122.328,47.5458,"(47.545803, -122.32783)","AUTO THEFT-IP/JO - VEHICLE, PLATES, TABS",AUTO THEFTS,AUTO RECOVERIES,5/12/2017 13:08
1996753,17000167489,2017167489,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/12/2017 19:56,14XX BLOCK OF E JOHN ST,C,C1,7500.101,-122.314,47.61996,"(47.61996, -122.31391)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
1996737,17000167384,2017167384,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/12/2017 19:53,22XX BLOCK OF RAINIER AV S,R,R2,9500.206,-122.302,47.5834,"(47.5834, -122.302)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/12/2017 18:32
1996739,17000167361,2017167361,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/12/2017 19:52,21XX BLOCK OF S JACKSON ST,G,G3,9000.101,-122.304,47.59927,"(47.59927, -122.30381)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/12/2017 18:02
1996747,17000167032,2017167032,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/12/2017 19:51,6 AV / COLUMBIA ST,K,K1,8500.101,-122.329,47.60559,"(47.605587, -122.32939)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/12/2017 14:10
1996742,17000167282,2017167282,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/12/2017 19:50,5XX BLOCK OF 3 AV,K,K2,8100.204,-122.331,47.60241,"(47.602413, -122.331085)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/12/2017 17:29
1996734,17000167438,2017167438,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/12/2017 19:50,28XX BLOCK OF BOYER AV E,C,C1,6100.102,-122.317,47.64627,"(47.646267, -122.31707)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1996736,17000167411,2017167411,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 19:48,8XX BLOCK OF 29 AV S,G,G3,8900.201,-122.295,47.59514,"(47.595135, -122.29541)",UNKNOWN - COMPLAINT OF UNKNOWN NATURE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 18:22
1996735,17000167425,2017167425,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,5/12/2017 19:48,4XX BLOCK OF 1 AV N,Q,Q3,7100.2,-122.355,47.62269,"(47.62269, -122.35542)",TRU - THEFT,OTHER PROPERTY,THEFT,5/12/2017 19:02
1996732,17000167490,2017167490,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 19:44,42 AV SW / SW EDMUNDS ST,W,W2,10500.4,-122.386,47.55932,"(47.55932, -122.38551)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1996745,17000167208,2017167208,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/12/2017 19:44,THACKERAY PL NE / NE 47 ST,B,B3,5200.401,-122.326,47.66317,"(47.663166, -122.32616)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/12/2017 17:59
1996738,17000167374,2017167374,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/12/2017 19:43,14XX BLOCK OF 3 AV,M,M3,8100.201,-122.337,47.60925,"(47.609253, -122.33734)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/12/2017 18:06
1996744,17000167213,2017167213,350,HAZARDS,HAZARDS,HAZARDS,5/12/2017 19:42,8 AV / MARION ST,E,E3,8200.201,-122.328,47.60723,"(47.607227, -122.32782)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,
1996746,17000167181,2017167181,350,HAZARDS,HAZARDS,HAZARDS,5/12/2017 19:42,8 AV / HOWELL ST,M,M2,8200.1,-122.334,47.61406,"(47.614056, -122.33406)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,
1996731,17000167491,2017167491,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/12/2017 19:39,BOYLSTON AV / MADISON ST,E,E3,8400.201,-122.322,47.61073,"(47.61073, -122.321815)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1996743,17000167236,2017167236,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/12/2017 19:37,M L KING JR WY S / S EDMUNDS ST,R,R3,10300.4,-122.292,47.55867,"(47.558674, -122.291916)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,5/12/2017 16:44
1996733,17000167487,2017167487,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/12/2017 19:36,6XX BLOCK OF 4 AV,K,K1,8100.203,-122.331,47.60359,"(47.603592, -122.33063)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1996719,17000167389,2017167389,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,5/12/2017 19:33,56XX BLOCK OF RAINIER AV S,R,R3,10300.2,-122.278,47.55155,"(47.55155, -122.27787)",TRU - THEFT,OTHER PROPERTY,THEFT,5/12/2017 18:51
1996726,17000167270,2017167270,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 19:33,44XX BLOCK OF RAINIER AV S,R,R3,10100.2,-122.288,47.56346,"(47.563457, -122.28801)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 16:57
1996725,17000167297,2017167297,63,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,5/12/2017 19:31,105XX BLOCK OF GREENWOOD AV N,N,N1,1400.202,-122.355,47.70599,"(47.70599, -122.35546)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,5/12/2017 17:53
1996718,17000167396,2017167396,71,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,5/12/2017 19:31,91XX BLOCK OF AURORA AV N,N,N3,1800.301,-122.345,47.69527,"(47.69527, -122.34458)","AUTO THEFT-IP/JO - VEHICLE, PLATES, TABS",AUTO THEFTS,AUTO RECOVERIES,5/12/2017 18:20
1996730,17000167015,2017167015,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,5/12/2017 19:27,16XX BLOCK OF SW ROXBURY ST,F,F2,11402.2,-122.356,47.51736,"(47.51736, -122.355835)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,5/12/2017 13:58
1996728,17000167124,2017167124,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,5/12/2017 19:25,70XX BLOCK OF 32 AV S,S,S1,11001.1,-122.291,47.53947,"(47.539467, -122.2909)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,5/12/2017 18:03
1996729,17000167102,2017167102,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 19:24,AIRPORT WY S / S PLUMMER ST,K,K3,9300.101,-122.325,47.59416,"(47.59416, -122.32507)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 15:07
1996727,17000167166,2017167166,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 19:19,63XX BLOCK OF M L KING JR WY S,S,S1,11001.2,-122.285,47.54516,"(47.545162, -122.285194)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",5/12/2017 15:56
1996724,17000167324,2017167324,440,MOTORIST ASSIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 19:15,NW 85 ST / 16 AV NW,J,J1,1600.301,-122.378,47.6906,"(47.6906, -122.377884)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 18:23
1996708,17000167416,2017167416,490,TRAFFIC - COMMUNITY TRAFFIC COMPLAINT (CTC),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/12/2017 19:13,13XX BLOCK OF N 97 ST,N,N3,1300.301,-122.341,47.69961,"(47.699608, -122.341385)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1996712,17000167094,2017167094,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/12/2017 19:10,30XX BLOCK OF 11 AV W,Q,Q2,5900.201,-122.372,47.64766,"(47.64766, -122.37154)","MOTOR VEHICLE COLLISION, HIT AND RUN",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/12/2017 15:03
1996711,17000167238,2017167238,64,SHOPLIFT,THEFT,SHOPLIFTING,5/12/2017 19:04,26XX BLOCK OF SW BARTON ST,F,F2,11402.1,-122.367,47.52103,"(47.521027, -122.36731)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,5/12/2017 16:27
1996713,17000167039,2017167039,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,5/12/2017 18:56,45XX BLOCK OF S HENDERSON ST,S,S2,11800.4,-122.275,47.52331,"(47.52331, -122.27532)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,5/12/2017 14:15
1996696,17000167357,2017167357,161,TRESPASS,TRESPASS,TRESPASS,5/12/2017 18:48,22XX BLOCK OF 1 AV,D,D1,8001.201,-122.346,47.61299,"(47.61299, -122.34586)",TRESPASS,TRESPASS,TRESPASS,5/12/2017 18:11
1996702,17000167074,2017167074,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,5/12/2017 18:47,2 AV / CLAY ST,D,D1,8001.1,-122.351,47.61702,"(47.617016, -122.35069)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,5/12/2017 14:34
1996701,17000167112,2017167112,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/12/2017 18:46,S FRONT ST / 6 AV S,O,O3,10900.21,-122.326,47.54805,"(47.548046, -122.32616)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1996699,17000167265,2017167265,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/12/2017 18:46,56XX BLOCK OF 6 AV S,O,O3,10900.2,-122.327,47.55225,"(47.552254, -122.326866)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
