Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
41720039,E18,4048002,Medical Incident,6/20/2004,6/19/2004,6/20/2004 3:20,6/20/2004 3:23,6/20/2004 3:23,6/20/2004 3:25,6/20/2004 3:28,,,Other,6/20/2004 3:31,3900 Block of NORIEGA ST,SF,94122,B08,23,7662,3,3,3,TRUE,,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7528855969567, -122.505937216548)",041720039-E18
41720039,E23,4048002,Medical Incident,6/20/2004,6/19/2004,6/20/2004 3:20,6/20/2004 3:23,6/20/2004 3:23,6/20/2004 3:25,6/20/2004 3:28,,,Other,6/20/2004 3:31,3900 Block of NORIEGA ST,SF,94122,B08,23,7662,3,3,3,FALSE,,1,ENGINE,2,8,4,Sunset/Parkside,"(37.7528855969567, -122.505937216548)",041720039-E23
41720039,M18,4048002,Medical Incident,6/20/2004,6/19/2004,6/20/2004 3:20,6/20/2004 3:23,6/20/2004 3:23,6/20/2004 3:25,6/20/2004 3:28,,,Other,6/20/2004 3:31,3900 Block of NORIEGA ST,SF,94122,B08,23,7662,3,3,3,TRUE,,1,MEDIC,3,8,4,Sunset/Parkside,"(37.7528855969567, -122.505937216548)",041720039-M18
41720040,E01,4048003,Medical Incident,6/20/2004,6/19/2004,6/20/2004 3:35,6/20/2004 3:36,6/20/2004 3:38,6/20/2004 3:40,,,,Other,6/20/2004 3:50,CALL BOX:,SF,94103,B03,8,2312,3,3,3,TRUE,,1,ENGINE,1,3,6,South of Market,"(37.775437325691, -122.40630255145)",041720040-E01
41720040,M29,4048003,Medical Incident,6/20/2004,6/19/2004,6/20/2004 3:35,6/20/2004 3:36,6/20/2004 3:38,6/20/2004 3:41,,,,Other,6/20/2004 3:50,CALL BOX:,SF,94103,B03,8,2312,3,3,3,TRUE,,1,MEDIC,2,3,6,South of Market,"(37.775437325691, -122.40630255145)",041720040-M29
41720040,T08,4048003,Medical Incident,6/20/2004,6/19/2004,6/20/2004 3:35,6/20/2004 3:36,6/20/2004 3:38,6/20/2004 3:39,,,,Other,6/20/2004 3:50,CALL BOX:,SF,94103,B03,8,2312,3,3,3,FALSE,,1,TRUCK,3,3,6,South of Market,"(37.775437325691, -122.40630255145)",041720040-T08
41720041,E03,4048004,Structure Fire,6/20/2004,6/19/2004,6/20/2004 3:39,6/20/2004 3:39,6/20/2004 3:39,6/20/2004 3:41,6/20/2004 3:41,,,Other,6/20/2004 3:42,HYDE ST/SUTTER ST,SF,94109,B04,3,1557,3,3,3,TRUE,,1,ENGINE,1,4,3,Nob Hill,"(37.7881778905715, -122.416827154311)",041720041-E03
41720041,T03,4048004,Structure Fire,6/20/2004,6/19/2004,6/20/2004 3:39,6/20/2004 3:39,6/20/2004 3:39,6/20/2004 3:41,,,,Other,6/20/2004 3:42,HYDE ST/SUTTER ST,SF,94109,B04,3,1557,3,3,3,FALSE,,1,TRUCK,2,4,3,Nob Hill,"(37.7881778905715, -122.416827154311)",041720041-T03
41720042,E17,4048005,Medical Incident,6/20/2004,6/19/2004,6/20/2004 3:41,6/20/2004 3:43,6/20/2004 3:44,6/20/2004 3:46,6/20/2004 3:48,,,Other,6/20/2004 3:48,1300 Block of EGBERT AVE,SF,94124,B10,17,6615,3,3,3,TRUE,,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7221736000048, -122.391637312216)",041720042-E17
41720042,M17,4048005,Medical Incident,6/20/2004,6/19/2004,6/20/2004 3:41,6/20/2004 3:43,6/20/2004 3:44,6/20/2004 3:47,,6/20/2004 3:51,6/20/2004 3:59,Other,6/20/2004 4:17,1300 Block of EGBERT AVE,SF,94124,B10,17,6615,3,3,3,TRUE,,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7221736000048, -122.391637312216)",041720042-M17
41720043,E43,4048006,Medical Incident,6/20/2004,6/19/2004,6/20/2004 3:57,6/20/2004 3:58,6/20/2004 3:59,6/20/2004 4:01,6/20/2004 4:04,,,Other,6/20/2004 4:08,1800 Block of SUNNYDALE AVE,SF,94134,B09,43,6241,3,3,3,TRUE,,1,ENGINE,2,9,10,Visitacion Valley,"(37.7121495088226, -122.417141225728)",041720043-E43
41720043,M43,4048006,Medical Incident,6/20/2004,6/19/2004,6/20/2004 3:57,6/20/2004 3:58,6/20/2004 3:59,6/20/2004 4:03,6/20/2004 4:04,6/20/2004 4:09,,Other,6/20/2004 4:26,1800 Block of SUNNYDALE AVE,SF,94134,B09,43,6241,3,3,3,TRUE,,1,MEDIC,1,9,10,Visitacion Valley,"(37.7121495088226, -122.417141225728)",041720043-M43
41720044,E03,4048007,Alarms,6/20/2004,6/19/2004,6/20/2004 4:20,6/20/2004 4:22,6/20/2004 4:22,6/20/2004 4:23,6/20/2004 4:25,,,Other,6/20/2004 4:36,500 Block of GEARY ST,SF,94102,B01,3,1462,3,3,3,TRUE,,1,ENGINE,1,1,3,Tenderloin,"(37.7868363592255, -122.412761859687)",041720044-E03
41720044,T03,4048007,Alarms,6/20/2004,6/19/2004,6/20/2004 4:20,6/20/2004 4:22,6/20/2004 4:22,6/20/2004 4:23,,,,Other,6/20/2004 4:32,500 Block of GEARY ST,SF,94102,B01,3,1462,3,3,3,FALSE,,1,TRUCK,2,1,3,Tenderloin,"(37.7868363592255, -122.412761859687)",041720044-T03
41720045,E07,4048008,Medical Incident,6/20/2004,6/19/2004,6/20/2004 4:38,6/20/2004 4:38,6/20/2004 4:38,6/20/2004 4:40,6/20/2004 4:42,,,Other,6/20/2004 4:42,20TH ST/VALENCIA ST,SF,94110,B06,7,5434,3,3,3,TRUE,,1,ENGINE,2,6,9,Mission,"(37.758498510544, -122.421271730144)",041720045-E07
41720045,M07,4048008,Medical Incident,6/20/2004,6/19/2004,6/20/2004 4:38,6/20/2004 4:38,6/20/2004 4:38,6/20/2004 4:40,6/20/2004 4:42,6/20/2004 4:55,6/20/2004 5:00,Other,6/20/2004 5:12,20TH ST/VALENCIA ST,SF,94110,B06,7,5434,3,3,3,TRUE,,1,MEDIC,1,6,9,Mission,"(37.758498510544, -122.421271730144)",041720045-M07
41720046,M38,4048009,Medical Incident,6/20/2004,6/19/2004,6/20/2004 4:38,6/20/2004 4:39,6/20/2004 4:40,6/20/2004 4:43,6/20/2004 4:51,6/20/2004 4:51,6/20/2004 4:57,Other,6/20/2004 5:16,GEARY ST/HYDE ST,SF,94109,B04,3,1556,1,1,2,TRUE,,1,MEDIC,1,4,6,Tenderloin,"(37.7863102173267, -122.416449125138)",041720046-M38
41720047,B01,4048010,Alarms,6/20/2004,6/19/2004,6/20/2004 4:40,6/20/2004 4:42,6/20/2004 4:42,6/20/2004 4:44,6/20/2004 4:46,,,Other,6/20/2004 5:02,400 Block of POST ST,SF,94102,B01,1,1362,3,3,3,FALSE,,1,CHIEF,3,1,3,Nob Hill,"(37.7882419232657, -122.409240218448)",041720047-B01
41720047,E01,4048010,Alarms,6/20/2004,6/19/2004,6/20/2004 4:40,6/20/2004 4:42,6/20/2004 4:42,6/20/2004 4:44,6/20/2004 5:04,,,Other,6/20/2004 5:05,400 Block of POST ST,SF,94102,B01,1,1362,3,3,3,TRUE,,1,ENGINE,1,1,3,Nob Hill,"(37.7882419232657, -122.409240218448)",041720047-E01
41720047,T01,4048010,Alarms,6/20/2004,6/19/2004,6/20/2004 4:40,6/20/2004 4:42,6/20/2004 4:42,6/20/2004 4:45,,,,Other,6/20/2004 5:05,400 Block of POST ST,SF,94102,B01,1,1362,3,3,3,FALSE,,1,TRUCK,2,1,3,Nob Hill,"(37.7882419232657, -122.409240218448)",041720047-T01
41720048,E43,4048011,Medical Incident,6/20/2004,6/19/2004,6/20/2004 4:59,6/20/2004 5:00,6/20/2004 5:00,6/20/2004 5:02,6/20/2004 5:06,,,Other,6/20/2004 5:24,0 Block of BLYTHDALE AVE,SF,94134,B09,43,6244,3,3,3,TRUE,,1,ENGINE,2,9,10,Visitacion Valley,"(37.7107672954351, -122.417678812123)",041720048-E43
41720048,M43,4048011,Medical Incident,6/20/2004,6/19/2004,6/20/2004 4:59,6/20/2004 5:00,6/20/2004 5:00,6/20/2004 5:06,6/20/2004 5:06,,,Other,6/20/2004 5:57,0 Block of BLYTHDALE AVE,SF,94134,B09,43,6244,3,3,3,TRUE,,1,MEDIC,1,9,10,Visitacion Valley,"(37.7107672954351, -122.417678812123)",041720048-M43
41720049,M10,4048012,Medical Incident,6/20/2004,6/19/2004,6/20/2004 5:00,6/20/2004 5:00,6/20/2004 5:01,6/20/2004 5:03,6/20/2004 5:12,6/20/2004 5:28,6/20/2004 5:35,Other,6/20/2004 5:51,2400 Block of POST ST,SF,94115,B05,10,4235,2,2,2,FALSE,,1,MEDIC,1,5,5,Japantown,"(37.7840561914976, -122.442179800386)",041720049-M10
41720050,E41,4048013,Medical Incident,6/20/2004,6/19/2004,6/20/2004 5:06,6/20/2004 5:07,6/20/2004 5:07,6/20/2004 5:10,6/20/2004 5:13,6/20/2004 5:11,,Other,6/20/2004 5:15,1000 Block of HYDE ST,SF,94109,B04,41,1562,3,3,3,TRUE,,1,ENGINE,2,4,3,Nob Hill,"(37.7905005141181, -122.417366417694)",041720050-E41
41720050,M41,4048013,Medical Incident,6/20/2004,6/19/2004,6/20/2004 5:06,6/20/2004 5:07,6/20/2004 5:07,6/20/2004 5:09,6/20/2004 5:10,,6/20/2004 5:58,Other,6/20/2004 5:59,1000 Block of HYDE ST,SF,94109,B04,41,1562,3,3,3,TRUE,,1,MEDIC,1,4,3,Nob Hill,"(37.7905005141181, -122.417366417694)",041720050-M41
41720051,E29,4048014,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:01,6/20/2004 6:06,6/20/2004 6:06,6/20/2004 6:08,6/20/2004 6:11,,,Other,6/20/2004 6:29,DIVISION ST/HARRISON ST,SF,94103,B02,36,5112,3,3,3,TRUE,,1,ENGINE,3,2,6,Mission,"(37.7698025874974, -122.413309195739)",041720051-E29
41720051,M29,4048014,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:01,6/20/2004 6:06,6/20/2004 6:06,6/20/2004 6:08,6/20/2004 6:11,6/20/2004 6:27,6/20/2004 6:54,Other,6/20/2004 7:26,DIVISION ST/HARRISON ST,SF,94103,B02,36,5112,3,3,3,TRUE,,1,MEDIC,1,2,6,Mission,"(37.7698025874974, -122.413309195739)",041720051-M29
41720051,RC3,4048014,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:01,6/20/2004 6:06,6/20/2004 6:06,6/20/2004 6:16,6/20/2004 6:21,,,Other,6/20/2004 6:35,DIVISION ST/HARRISON ST,SF,94103,B02,36,5112,3,3,3,TRUE,,1,RESCUE CAPTAIN,2,2,6,Mission,"(37.7698025874974, -122.413309195739)",041720051-RC3
41720052,M18,4048015,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:07,6/20/2004 6:09,6/20/2004 6:09,6/20/2004 6:11,6/20/2004 6:15,6/20/2004 6:33,,Other,6/20/2004 7:16,2000 Block of MORAGA ST,SF,94122,B08,18,7474,1,1,2,TRUE,,1,MEDIC,1,8,4,Sunset/Parkside,"(37.7558083475615, -122.484644048813)",041720052-M18
41720053,M05,4048016,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:13,6/20/2004 6:15,6/20/2004 6:15,6/20/2004 6:17,6/20/2004 6:18,6/20/2004 6:45,,Other,6/20/2004 7:25,800 Block of BUCHANAN ST,SF,94102,B02,5,3424,3,3,3,TRUE,,1,MEDIC,1,2,5,Hayes Valley,"(37.7776485351995, -122.428265665557)",041720053-M05
41720053,T05,4048016,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:13,6/20/2004 6:15,6/20/2004 6:15,,6/20/2004 6:18,,,Other,6/20/2004 6:26,800 Block of BUCHANAN ST,SF,94102,B02,5,3424,3,3,3,FALSE,,1,TRUCK,2,2,5,Hayes Valley,"(37.7776485351995, -122.428265665557)",041720053-T05
41720056,E36,4048017,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:35,6/20/2004 6:38,6/20/2004 6:39,6/20/2004 6:41,6/20/2004 6:43,,,Other,6/20/2004 6:51,1000 Block of MCALLISTER ST,SF,94115,B02,5,3425,3,3,3,TRUE,,1,ENGINE,2,2,5,Western Addition,"(37.7791087021011, -122.42844880474)",041720056-E36
41720056,M36,4048017,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:35,6/20/2004 6:38,6/20/2004 6:39,6/20/2004 6:42,6/20/2004 6:45,6/20/2004 6:58,6/20/2004 7:07,Other,6/20/2004 8:07,1000 Block of MCALLISTER ST,SF,94115,B02,5,3425,3,3,3,TRUE,,1,MEDIC,1,2,5,Western Addition,"(37.7791087021011, -122.42844880474)",041720056-M36
41720057,E11,4048018,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:41,6/20/2004 6:44,6/20/2004 6:44,6/20/2004 6:46,6/20/2004 6:49,6/20/2004 7:02,6/20/2004 7:03,Other,6/20/2004 7:09,100 Block of HIGHLAND AVE,SF,94110,B06,32,5646,3,3,3,TRUE,,1,ENGINE,2,6,9,Bernal Heights,"(37.7373636780892, -122.422094532922)",041720057-E11
41720057,E32,4048018,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:41,6/20/2004 6:44,6/20/2004 6:44,6/20/2004 6:46,6/20/2004 6:46,,,Other,6/20/2004 7:00,100 Block of HIGHLAND AVE,SF,94110,B06,32,5646,3,3,3,FALSE,,1,ENGINE,3,6,9,Bernal Heights,"(37.7373636780892, -122.422094532922)",041720057-E32
41720057,M32,4048018,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:41,6/20/2004 6:44,6/20/2004 6:44,6/20/2004 6:46,6/20/2004 6:47,6/20/2004 6:59,6/20/2004 7:03,Other,6/20/2004 7:29,100 Block of HIGHLAND AVE,SF,94110,B06,32,5646,3,3,3,TRUE,,1,MEDIC,1,6,9,Bernal Heights,"(37.7373636780892, -122.422094532922)",041720057-M32
41720057,RC3,4048018,Medical Incident,6/20/2004,6/19/2004,6/20/2004 6:41,6/20/2004 6:44,6/20/2004 6:44,6/20/2004 6:50,,,,Other,6/20/2004 6:50,100 Block of HIGHLAND AVE,SF,94110,B06,32,5646,3,3,3,TRUE,,1,RESCUE CAPTAIN,4,6,9,Bernal Heights,"(37.7373636780892, -122.422094532922)",041720057-RC3
41720058,E44,4048019,Citizen Assist / Service Call,6/20/2004,6/19/2004,6/20/2004 6:50,6/20/2004 6:50,6/20/2004 6:50,,6/20/2004 6:50,,,Other,6/20/2004 7:11,1200 Block of GIRARD ST,SF,94134,B10,44,6317,3,3,3,TRUE,,1,ENGINE,1,10,10,Visitacion Valley,"(37.7171579376975, -122.400434432883)",041720058-E44
41720059,E03,4048020,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:06,6/20/2004 7:06,6/20/2004 7:06,6/20/2004 7:08,6/20/2004 7:10,,,Other,6/20/2004 7:55,LARKIN ST/TURK ST,SF,94102,B02,3,1554,3,3,3,TRUE,,1,ENGINE,1,2,6,Tenderloin,"(37.782378943359, -122.41733888153)",041720059-E03
41720059,M03,4048020,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:06,6/20/2004 7:06,6/20/2004 7:06,6/20/2004 7:13,6/20/2004 7:15,6/20/2004 7:24,6/20/2004 7:30,Other,6/20/2004 7:53,LARKIN ST/TURK ST,SF,94102,B02,3,1554,3,3,3,TRUE,,1,MEDIC,2,2,6,Tenderloin,"(37.782378943359, -122.41733888153)",041720059-M03
41720059,T03,4048020,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:06,6/20/2004 7:06,6/20/2004 7:06,6/20/2004 7:08,6/20/2004 7:10,,,Other,6/20/2004 7:14,LARKIN ST/TURK ST,SF,94102,B02,3,1554,3,3,3,FALSE,,1,TRUCK,3,2,6,Tenderloin,"(37.782378943359, -122.41733888153)",041720059-T03
41720060,M01,4048021,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:10,6/20/2004 7:12,6/20/2004 7:13,6/20/2004 7:15,6/20/2004 7:26,,,Other,6/20/2004 7:36,400 Block of EDDY ST,SF,94102,B02,3,1545,1,1,2,FALSE,,1,MEDIC,1,2,6,Tenderloin,"(37.7835654755497, -122.415051136249)",041720060-M01
41720061,E11,4048022,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:13,6/20/2004 7:15,6/20/2004 7:15,6/20/2004 7:16,6/20/2004 7:18,,,Other,6/20/2004 7:31,800 Block of SAN JOSE AVE,SF,94110,B06,32,8134,3,3,3,TRUE,,1,ENGINE,2,6,9,Bernal Heights,"(37.7411554408742, -122.423572368955)",041720061-E11
41720061,E32,4048022,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:13,6/20/2004 7:15,6/20/2004 7:15,6/20/2004 7:16,6/20/2004 7:18,,,Other,6/20/2004 7:21,800 Block of SAN JOSE AVE,SF,94110,B06,32,8134,3,3,3,FALSE,,1,ENGINE,3,6,9,Bernal Heights,"(37.7411554408742, -122.423572368955)",041720061-E32
41720061,M15,4048022,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:13,6/20/2004 7:15,6/20/2004 7:15,6/20/2004 7:16,6/20/2004 7:22,6/20/2004 7:29,6/20/2004 7:36,Other,6/20/2004 7:59,800 Block of SAN JOSE AVE,SF,94110,B06,32,8134,3,3,3,TRUE,,1,MEDIC,1,6,9,Bernal Heights,"(37.7411554408742, -122.423572368955)",041720061-M15
41720062,E01,4048023,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:18,6/20/2004 7:20,6/20/2004 7:20,6/20/2004 7:21,6/20/2004 7:29,,,Other,6/20/2004 7:30,7TH ST/MINNA ST,SF,94103,B02,1,2315,3,3,3,TRUE,,1,ENGINE,2,2,6,South of Market,"(37.7787853715958, -122.41040149505)",041720062-E01
41720062,M08,4048023,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:18,6/20/2004 7:20,6/20/2004 7:20,6/20/2004 7:22,6/20/2004 7:29,,,Other,6/20/2004 7:30,7TH ST/MINNA ST,SF,94103,B02,1,2315,3,3,3,TRUE,,1,MEDIC,1,2,6,South of Market,"(37.7787853715958, -122.41040149505)",041720062-M08
41720063,E13,4048024,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:19,6/20/2004 7:21,6/20/2004 7:21,6/20/2004 7:23,6/20/2004 7:25,,,Other,6/20/2004 7:36,300 Block of STOCKTON ST,SF,94108,B01,1,1324,3,3,3,TRUE,,1,ENGINE,2,1,3,Financial District/South Beach,"(37.7887345763527, -122.406886503606)",041720063-E13
41720063,M13,4048024,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:19,6/20/2004 7:21,6/20/2004 7:21,6/20/2004 7:23,6/20/2004 7:26,,,Other,6/20/2004 7:52,300 Block of STOCKTON ST,SF,94108,B01,1,1324,3,3,3,TRUE,,1,MEDIC,1,1,3,Financial District/South Beach,"(37.7887345763527, -122.406886503606)",041720063-M13
41720065,M32,4048025,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:38,6/20/2004 7:40,6/20/2004 7:40,6/20/2004 7:41,6/20/2004 7:45,6/20/2004 8:20,6/20/2004 8:20,Other,6/20/2004 8:46,3100 Block of MISSION ST,SF,94110,B06,11,5624,2,2,2,TRUE,,1,MEDIC,1,6,9,Bernal Heights,"(37.7474453071495, -122.418609719102)",041720065-M32
41720066,E41,4048026,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:45,6/20/2004 7:47,6/20/2004 7:47,6/20/2004 7:50,6/20/2004 7:53,,,Other,6/20/2004 8:07,800 Block of POST ST,SF,94109,B04,3,1543,3,3,3,TRUE,,1,ENGINE,2,4,6,Tenderloin,"(37.7872952928592, -122.415806128745)",041720066-E41
41720066,M41,4048026,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:45,6/20/2004 7:47,6/20/2004 7:47,6/20/2004 7:49,6/20/2004 7:53,6/20/2004 8:09,6/20/2004 8:22,Other,6/20/2004 8:50,800 Block of POST ST,SF,94109,B04,3,1543,3,3,3,TRUE,,1,MEDIC,1,4,6,Tenderloin,"(37.7872952928592, -122.415806128745)",041720066-M41
41720069,M08,4048027,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:56,6/20/2004 7:57,6/20/2004 7:57,6/20/2004 8:00,6/20/2004 8:02,6/20/2004 8:14,6/20/2004 8:22,Other,6/20/2004 9:01,300 Block of 5TH ST,SF,94107,B03,8,2243,3,3,3,TRUE,,1,MEDIC,1,3,6,South of Market,"(37.7792841462441, -122.402061300134)",041720069-M08
41720069,T08,4048027,Medical Incident,6/20/2004,6/19/2004,6/20/2004 7:56,6/20/2004 7:57,6/20/2004 7:57,6/20/2004 7:59,,,,Other,6/20/2004 8:04,300 Block of 5TH ST,SF,94107,B03,8,2243,3,3,3,FALSE,,1,TRUCK,2,3,6,South of Market,"(37.7792841462441, -122.402061300134)",041720069-T08
41720070,E03,4048028,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:00,6/20/2004 8:00,6/20/2004 8:01,6/20/2004 8:02,6/20/2004 8:05,,,Other,6/20/2004 8:06,7TH ST/MARKET ST,SF,94103,B03,1,1455,3,3,3,TRUE,,1,ENGINE,2,2,6,South of Market,"(37.7804785121736, -122.412512257219)",041720070-E03
41720070,M03,4048028,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:00,6/20/2004 8:00,6/20/2004 8:01,6/20/2004 8:03,6/20/2004 8:05,6/20/2004 8:09,6/20/2004 8:19,Other,6/20/2004 8:40,7TH ST/MARKET ST,SF,94103,B03,1,1455,3,3,3,TRUE,,1,MEDIC,1,2,6,South of Market,"(37.7804785121736, -122.412512257219)",041720070-M03
41720071,M01,4048029,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:01,6/20/2004 8:02,6/20/2004 8:04,6/20/2004 8:05,6/20/2004 8:15,6/20/2004 8:29,,Other,6/20/2004 9:01,0 Block of STERLING ST,SF,94107,B03,8,2152,2,2,2,TRUE,,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7839848401345, -122.393109070293)",041720071-M01
41720074,E41,4048030,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:08,6/20/2004 8:10,6/20/2004 8:10,6/20/2004 8:12,6/20/2004 8:13,,,Other,6/20/2004 8:33,1300 Block of JACKSON ST,SF,94109,B01,41,1535,3,3,3,TRUE,,1,ENGINE,2,1,3,Russian Hill,"(37.7945510505283, -122.417805154631)",041720074-E41
41720074,M38,4048030,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:08,6/20/2004 8:10,6/20/2004 8:10,6/20/2004 8:12,6/20/2004 8:22,,,Other,6/20/2004 8:52,1300 Block of JACKSON ST,SF,94109,B01,41,1535,3,3,3,TRUE,,1,MEDIC,1,1,3,Russian Hill,"(37.7945510505283, -122.417805154631)",041720074-M38
41720089,T15,4048044,Structure Fire,6/20/2004,6/20/2004,6/20/2004 9:03,6/20/2004 9:03,6/20/2004 9:03,6/20/2004 9:06,,,,Other,6/20/2004 9:39,100 Block of APTOS AVE,SF,94127,B09,15,853,3,3,3,FALSE,,1,TRUCK,3,9,7,West of Twin Peaks,"(37.7292047405741, -122.466744756588)",041720089-T15
41720075,M07,4048031,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:11,6/20/2004 8:12,6/20/2004 8:12,6/20/2004 8:13,6/20/2004 8:16,6/20/2004 8:23,6/20/2004 8:31,Other,6/20/2004 8:52,500 Block of VALENCIA ST,SF,94110,B02,7,5247,3,3,3,TRUE,,1,MEDIC,1,2,8,Mission,"(37.7641044099588, -122.42187797405)",041720075-M07
41720075,RS2,4048031,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:11,6/20/2004 8:12,6/20/2004 8:12,6/20/2004 8:14,,,,Other,6/20/2004 8:16,500 Block of VALENCIA ST,SF,94110,B02,7,5247,3,3,3,FALSE,,1,RESCUE SQUAD,2,2,8,Mission,"(37.7641044099588, -122.42187797405)",041720075-RS2
41720076,E28,4048032,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:18,6/20/2004 8:20,6/20/2004 8:21,6/20/2004 8:22,6/20/2004 8:24,,,Other,6/20/2004 8:34,400 Block of UNION ST,SF,94133,B01,28,1252,3,3,3,TRUE,,1,ENGINE,2,1,3,North Beach,"(37.8006331831844, -122.407181881483)",041720076-E28
41720076,M28,4048032,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:18,6/20/2004 8:20,6/20/2004 8:21,6/20/2004 8:22,6/20/2004 8:25,6/20/2004 8:42,6/20/2004 9:02,Other,6/20/2004 9:28,400 Block of UNION ST,SF,94133,B01,28,1252,3,3,3,TRUE,,1,MEDIC,1,1,3,North Beach,"(37.8006331831844, -122.407181881483)",041720076-M28
41720078,M05,4048034,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:19,6/20/2004 8:25,6/20/2004 8:26,6/20/2004 8:36,6/20/2004 8:40,6/20/2004 8:45,,Other,6/20/2004 8:48,1400 Block of PINE ST,SF,94109,B04,3,3122,1,1,2,TRUE,,1,MEDIC,1,4,3,Nob Hill,"(37.7896709500928, -122.419657120752)",041720078-M05
41720078,M10,4048034,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:19,6/20/2004 8:25,6/20/2004 8:26,6/20/2004 8:28,,,,Other,6/20/2004 8:36,1400 Block of PINE ST,SF,94109,B04,3,3122,1,1,2,TRUE,,1,MEDIC,2,4,3,Nob Hill,"(37.7896709500928, -122.419657120752)",041720078-M10
41720079,E36,4048035,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:29,6/20/2004 8:31,6/20/2004 8:31,6/20/2004 8:33,6/20/2004 8:37,,,Other,6/20/2004 8:44,1000 Block of HOWARD ST,SF,94103,B03,1,2314,3,3,3,TRUE,,1,ENGINE,2,3,6,South of Market,"(37.7785992634984, -122.408503211368)",041720079-E36
41720079,M36,4048035,Medical Incident,6/20/2004,6/20/2004,6/20/2004 8:29,6/20/2004 8:31,6/20/2004 8:31,6/20/2004 8:33,6/20/2004 8:37,,,Other,6/20/2004 9:12,1000 Block of HOWARD ST,SF,94103,B03,1,2314,3,3,3,TRUE,,1,MEDIC,1,3,6,South of Market,"(37.7785992634984, -122.408503211368)",041720079-M36
41720080,B03,4048036,Alarms,6/20/2004,6/20/2004,6/20/2004 8:31,6/20/2004 8:31,6/20/2004 8:31,6/20/2004 8:35,,,,Other,6/20/2004 8:37,700 Block of MARKET ST,SF,94103,B03,1,2212,3,3,3,FALSE,,1,CHIEF,1,3,6,Financial District/South Beach,"(37.7864795345969, -122.404724351014)",041720080-B03
41720080,E01,4048036,Alarms,6/20/2004,6/20/2004,6/20/2004 8:31,6/20/2004 8:31,6/20/2004 8:31,6/20/2004 8:33,,6/20/2004 8:34,,Other,6/20/2004 8:37,700 Block of MARKET ST,SF,94103,B03,1,2212,3,3,3,TRUE,,1,ENGINE,2,3,6,Financial District/South Beach,"(37.7864795345969, -122.404724351014)",041720080-E01
41720080,T01,4048036,Alarms,6/20/2004,6/20/2004,6/20/2004 8:31,6/20/2004 8:31,6/20/2004 8:31,6/20/2004 8:33,6/20/2004 8:35,,,Other,6/20/2004 8:37,700 Block of MARKET ST,SF,94103,B03,1,2212,3,3,3,FALSE,,1,TRUCK,3,3,6,Financial District/South Beach,"(37.7864795345969, -122.404724351014)",041720080-T01
